X1,X2,Y,domain
-4.2431211399999995,-0.20816025,1,0
-4.84290422,0.95613433,-1,0
-5.87818824,-1.161375,-1,0
-6.0745556999999994,0.70743281,-1,0
-5.45478973,-1.2976296,-1,0
-3.173189,0.45200584,-1,0
-3.1900112,-0.21758501,-1,0
-4.3435083599999995,0.84419692,-1,0
-5.011276198,-0.77978726,-1,0
-4.89545308,1.7650532,-1,0
-5.025270224,0.074170442,1,0
-5.52687279,-1.3784139,-1,0
-4.60497335,1.2060314,-1,0
-4.919098045,1.9267331,1,0
-6.4191079,-0.074693162,1,0
-5.58130386,1.3583753,-1,0
-4.14198078,0.39915241,-1,0
-4.46167596,1.3793707,-1,0
-5.16159646,-0.022342843,1,0
-3.8645098,-0.11378377,-1,0
-5.49112841,-0.42922889,1,0
-6.9384965,-1.0310701,1,0
-6.2431347,-0.70599113,1,0
-5.96415744,-1.1744387,-1,0
-6.6375939,-1.9115868,1,0
-4.09873269,-0.95227218,1,0
-5.42099302,-1.0888438,-1,0
-6.6512438,-2.045701,1,0
-4.8741471,0.81882564,-1,0
-5.34165143,-1.3118741,-1,0
-6.5301329,0.50054632,-1,0
-4.60131088,-1.477098,-1,0
-4.13114688,0.57580652,-1,0
-3.8063222000000003,0.55415915,-1,0
-7.093420500000001,-1.2220629,1,0
-5.90328478,0.10095032,1,0
-6.5937211,-1.3567949,1,0
-6.51496,-0.76898482,1,0
-5.091100912,-0.084413976,1,0
-5.5065114,0.35666611,1,0
-5.075308424,0.26655876,1,0
-4.36453236,0.55913387,1,0
-4.56872319,0.26648562,-1,0
-5.54142042,-0.6503101,1,0
-4.59161116,1.1562141,-1,0
-5.73791852,1.0115986,-1,0
-3.6966903,-0.34578889,-1,0
-4.44259618,1.3800489,-1,0
-4.07429147,-1.1715517,1,0
-5.82737385,-0.75656272,-1,0
-5.38636728,1.5025221,-1,0
-3.4266465,0.17106989,-1,0
-2.7489743,1.2071313,1,0
-6.1369774,1.1613947,-1,0
-6.1966655,-1.0424419,-1,0
-6.1584653,-1.0086926,-1,0
-4.81624513,1.6995413,1,0
-5.35820861,-1.022639,-1,0
-6.7936397,-0.072769308,1,0
-4.29170066,0.96107588,-1,0
-5.10203099,-0.30627706,1,0
-3.2320712,1.5938484,1,0
-3.7545222000000003,1.1982504,1,0
-6.6231846999999995,1.0244397,-1,0
-4.49176719,-0.33118709,1,0
-3.7508801,0.79390931,-1,0
-5.10923679,-1.3195999,-1,0
-4.05854819,-0.25390459,1,0
-4.69236496,-0.9128103,-1,0
-6.5100812,0.38384329,-1,0
-3.8542891,0.82382559,-1,0
-6.3842215,-0.1486281,1,0
-5.34742832,-0.556095,1,0
-5.20822608,-0.6461447,1,0
-6.1338862,1.0140741,-1,0
-5.58809093,-1.3460161,-1,0
-3.271395,1.2612333,1,0
-6.9454460000000005,-0.15963767,1,0
-5.11127424,-1.3305922,-1,0
-5.53170718,0.18127109,1,0
-3.8543136000000002,1.1587737,1,0
-4.85824122,-0.6980055,1,0
-6.4165922,-0.32687852,1,0
-3.9801026999999998,0.72010045,-1,0
-3.9984249,0.65363185,-1,0
-5.5939624,1.2436678,-1,0
-6.0580674000000005,-0.88104644,-1,0
-5.85076043,-1.2623168,-1,0
-7.0501727,-1.9266016,1,0
-5.23543576,-0.61668901,1,0
-4.08294928,0.23087596,-1,0
-5.69191342,0.75875853,1,0
-4.33296742,1.9214928,1,0
-3.7161125999999998,0.69148448,-1,0
-5.8758947500000005,0.92042453,-1,0
-6.0811404,-0.95220253,-1,0
-5.41278047,0.055380023,1,0
-4.52099553,-0.82093635,-1,0
-3.9900254,-0.43667584,1,0
-5.058296831,-1.1517325,-1,0
-5.49502622,-1.1995934,-1,0
-5.71737686,1.0047575,-1,0
-5.63433351,-1.1454018,-1,0
-5.2594426,1.5230435,-1,0
-6.3514855,0.42395211,1,0
-5.75754147,-1.2075465,-1,0
-5.86202936,-0.061292324,1,0
-5.97392632,-0.81772468,1,0
-5.68787405,0.70916268,1,0
-4.11963816,-0.24053463,-1,0
-5.29813213,0.15837905,1,0
-6.1747689,0.1563696,1,0
-6.5231289,0.38776514,-1,0
-4.80145632,-0.86045986,-1,0
-6.0467566999999995,0.96621897,-1,0
-3.7439896,0.79882888,-1,0
-5.80428336,0.68688139,-1,0
-3.3006154,-0.033567428,-1,0
-6.5955053,-1.4352719,1,0
-4.86360083,-1.3635305,-1,0
-5.062509538,-0.12000431,1,0
-5.80346658,-0.78224401,-1,0
-4.72907016,-1.2845955,-1,0
-5.76813474,-0.90925578,-1,0
-5.68529109,0.72745776,1,0
-5.63855136,1.2535754,-1,0
-5.95968518,0.64360357,-1,0
-4.31524347,0.54557997,-1,0
-5.9813517,-1.0416515,-1,0
-6.195056,0.65889145,-1,0
-4.87669702,-1.2419657,-1,0
-6.0683362,0.005132526,1,0
-4.40541791,0.67702969,-1,0
-5.6871798,-0.45771139,1,0
-5.59538009,-0.65056406,1,0
-5.27538264,1.5181851,1,0
-5.065189577,0.6305249,1,0
-5.2982449,-1.1619588,-1,0
-5.1223486,-0.80805444,-1,0
-5.8437212,0.37078244,1,0
-3.6942055,1.622215,1,0
-5.62207801,0.80409061,1,0
-5.087365032,-0.9480622,-1,0
-5.7486776200000005,1.255307,-1,0
-4.40577042,1.8035174,-1,0
-3.7131634,-1.1896544,1,0
-3.7524938,-1.2532526,1,0
-5.56594863,-1.3299239,-1,0
-3.5937851,-1.3758786,1,0
-6.8391109,-0.28378258,1,0
-4.74175976,-0.84950177,-1,0
-4.80756383,1.9448233,1,0
-5.17105005,0.010464785,1,0
-5.81148916,-1.2068009,-1,0
-4.08310091,0.52478556,-1,0
-5.9539838,0.84826408,-1,0
-6.0160842,-0.22355465,1,0
-4.82374413,1.9386147,-1,0
-3.8276958,0.8681644,-1,0
-4.16240601,1.4999816,-1,0
-4.25290755,-1.0469991,1,0
-4.84819333,-0.96385618,-1,0
-4.87319824,1.9394297,-1,0
-5.026910409,0.95789504,1,0
-3.7045335,-0.028027912,-1,0
-3.6744817000000003,1.4267322,1,0
-4.73981109,1.9131829,-1,0
-5.2261092,-1.4538967,-1,0
-4.85478145,-0.62631955,1,0
-3.8856124000000003,0.37484868,-1,0
-4.60080774,-0.59389848,1,0
-5.8152182,1.1760523,-1,0
-4.83153526,1.7039336,-1,0
-5.72237591,1.1900922,-1,0
-3.3156325,-0.47242067,-1,0
-5.69539949,1.084256,-1,0
-5.64098024,0.51578792,1,0
-5.73377431,1.2509631,-1,0
-6.0240329,-1.0111861,-1,0
-6.6360766,-1.0451033,1,0
-4.958704315,0.34514304,1,0
-4.31480362,1.6909095,-1,0
-3.7985648000000003,-0.67980919,1,0
-5.55997713,1.0613322,-1,0
-6.4262302,1.2616835,-1,0
-6.702636,-1.1582253,1,0
-5.56169354,-1.1159856,-1,0
-4.33102516,0.98040661,-1,0
-4.78712533,-0.75184442,-1,0
-6.289826,0.51119907,-1,0
-4.03794491,0.85064784,-1,0
-5.48102075,1.0886622,-1,0
-7.0949738,0.60378857,-1,0
-4.64913424,-0.96444872,-1,0
-3.7299488,0.58878868,-1,0
-5.57720334,0.20624844,1,0
-5.67267195,-0.17691427,1,0
-5.18675305,-0.26701244,1,0
-6.1780553000000005,-0.097782142,1,0
-4.7361918,-0.60494185,1,0
-5.47303193,-1.548679,-1,0
-3.7797827,-0.10563228,-1,0
-6.5538184,0.12052774,1,0
-4.63119662,0.42846787,1,0
-3.1783650000000003,-0.643073,-1,0
-5.48947048,-1.1342531,-1,0
-6.3810771,-1.0836873,1,0
-3.78228,0.42342247,-1,0
-4.41345746,-0.31097469,1,0
-5.65240845,1.1399406,-1,0
-3.7144154,-0.15056513,-1,0
-6.3738864,0.64832216,-1,0
-4.77631644,1.5729132,1,0
-5.97186316,-1.0778826,1,0
-4.61970674,-1.3477244,-1,0
-3.9156874,-0.000817038,-1,0
-3.7776411000000003,0.32470649,-1,0
-5.0366776,-0.14405234,1,0
-4.902922548,1.5842891,1,0
-5.2391408,-0.61878662,-1,0
-4.8570383,0.84505588,-1,0
-3.9808655,0.72916155,-1,0
-3.804859,0.29791752,-1,0
-5.09584182,-1.6621558,-1,0
-4.156243,-0.40241015,1,0
-5.39770575,-1.277591,-1,0
-6.8405797,-0.86529224,1,0
-5.86087266,-1.2078173,-1,0
-4.90855144,0.49345085,1,0
-5.8539078799999995,-0.37862459,1,0
-6.4339739,0.24484936,-1,0
-3.2523535,0.016036899,-1,0
-6.2812612,-1.069916,1,0
-3.105788,-0.24258929,-1,0
-4.27459572,1.388772,-1,0
-5.65427522,-0.99908337,-1,0
-5.022745679,0.16322233,1,0
-4.82069606,1.8667893,-1,0
-3.5461546999999998,-0.50738794,-1,0
-3.0201271,1.2740783,1,0
-3.4479998,-0.005460167,-1,0
-4.991349923,-0.91758706,-1,0
-5.31401905,0.019413512,1,0
-5.8898315199999995,-1.1684054,-1,0
-4.08843759,2.0952983,-1,0
-5.84672607,-0.8708552,-1,0
-6.740824,-1.8327171,1,0
-4.65569681,1.4899137,-1,0
-6.2301473000000005,-0.33570347,1,0
-6.2838223,-0.25858508,1,0
-5.45850424,-1.1122138,-1,0
-4.78514719,-1.65905,-1,0
-5.21814578,-0.88185282,-1,0
-5.39633159,-1.4512846,-1,0
-5.99418718,0.19152499,1,0
-3.6533126,0.22906461,-1,0
-3.1247658,-1.1309981,-1,0
-3.0445582,1.2818514,1,0
-7.767848900000001,0.096217259,-1,0
-4.5915848,0.017901182,1,0
-6.2809847,-0.54239257,1,0
-5.20321733,-1.0771185,-1,0
-3.453098,1.102513,1,0
-5.8449457,-0.37735556,1,0
-5.078535607,-1.159314,-1,0
-3.6011827,0.43039546,-1,0
-3.9414612,0.91337604,-1,0
-6.5517389999999995,0.37848132,-1,0
-5.16236468,-0.3342118,1,0
-5.88535614,1.0539477,-1,0
-5.51563088,-0.9152542,-1,0
-2.9607405,1.363101,1,0
-4.51842377,-0.65325218,1,0
-6.2061277,-1.1588532,1,0
-4.20870632,1.6900862,1,0
-5.42030629,1.1118214,-1,0
-5.026113214,-1.3766404,-1,0
-5.73450262,-1.1885705,-1,0
-4.76270198,0.036721594,1,0
-5.83205575,-1.3277694,-1,0
-5.71548616,-1.4870911,-1,0
-6.3831827,0.09731074,1,0
-5.9682295,-0.91158521,-1,0
-6.0425466,1.1338994,-1,0
-6.7658251,0.45721464,-1,0
-4.36311383,0.98421239,-1,0
-6.5098956,0.48141982,-1,0
-5.74923572,0.010089513,1,0
-4.00670777,0.39668097,1,0
-3.9253938,0.44090569,-1,0
-5.77962119,-1.5155512,-1,0
-4.16250903,1.7479119,1,0
-2.7985405,-0.66499005,-1,0
-5.26888451,1.3706909,-1,0
-5.50651695,1.2405217,-1,0
-5.83495889,-1.0354122,-1,0
-6.2199002,1.1192616,-1,0
-4.19670886,1.354566,-1,0
-6.1537757,0.58736602,-1,0
-3.9616623,0.95224989,-1,0
-3.4155056,-1.289309,1,0
-4.18881718,-1.6476875,1,0
-4.46608329,1.861091,1,0
-3.7994065,-0.94812209,1,0
-6.8514231,0.54478935,-1,0
-5.92762992,1.5491136,-1,0
-5.73884241,0.57768688,1,0
-4.956053279,2.034038,1,0
-5.31052875,-1.0652046,-1,0
-3.7951587,0.31764115,-1,0
-5.6639825,1.1830357,-1,0
-4.25490431,0.87707571,-1,0
-4.64729211,1.5842515,-1,0
-5.077284006,-1.2189273,-1,0
-5.23185545,0.62573012,1,0
-4.90315212,0.58896999,1,0
-6.6177632,-0.71156575,1,0
-6.4628706000000005,0.65671182,-1,0
-4.38270541,-0.009597239,1,0
-4.87494205,-1.2397576,-1,0
-5.55302001,-0.68703594,1,0
-6.6651299,-1.2567454,1,0
-5.74732636,-0.71958339,-1,0
-6.3060722,-0.90281406,-1,0
-5.26859255,1.6000001,-1,0
-6.451929,-0.16684939,1,0
-4.40184623,0.48399693,-1,0
-6.1108899,0.30847117,1,0
-5.83567255,-0.50686992,1,0
-5.85198161,-0.59008342,1,0
-5.57289845,-0.87968759,-1,0
-7.1190482,-0.57499502,1,0
-4.79579415,-1.2935775,-1,0
-4.63988428,-0.7149382,1,0
-2.5162823,1.2059143,1,0
-3.6711228,1.5076484,1,0
-5.94660246,0.44471603,1,0
-4.31206212,-0.87841691,1,0
-4.68669313,-1.0669051,-1,0
-5.1662794,0.16533658,1,0
-4.82430242,-1.1101069,-1,0
-4.06092475,1.6885135,1,0
-5.95421171,0.6867008,1,0
-4.20028194,0.66151573,-1,0
-3.851584,-1.5189065,1,0
-5.59788279,1.2202866,-1,0
-4.6799918,-0.99787773,-1,0
-4.44208487,-1.0641439,1,0
-6.0666046,-0.45624247,1,0
-5.63683898,0.9421875,1,0
-6.4112023,-0.21411002,1,0
-4.8781825,-0.04095151,1,0
-3.6058380999999997,0.50437903,-1,0
-3.815226,1.4878177,-1,0
-6.3374310000000005,0.59485264,-1,0
-3.7911466000000003,0.35394243,-1,0
-6.7325025,-1.3221635,1,0
-4.960601909,-1.3511223,-1,0
-5.44824752,0.90956657,-1,0
-3.6663435,-0.70396714,-1,0
-3.5799963,1.8034051,1,0
-6.460402,1.200674,-1,0
-4.25843318,0.74356796,-1,0
-4.46731223,1.7622026,-1,0
-6.0365825,1.0427955,-1,0
-5.65802264,-1.3067587,-1,0
-6.0726329,0.5335858,1,0
-4.75141527,-0.45050473,1,0
-6.3878222000000004,-0.15553761,1,0
-4.55997967,0.90022578,-1,0
-6.4377672,0.09193108,1,0
-6.9421127,-0.7612215,1,0
-3.3136734,-0.72351734,-1,0
-6.5832748,-0.84158992,1,0
-4.2603608,0.20320768,1,0
-7.8360574,-0.17708113,-1,0
-6.1031362,0.32163999,1,0
-4.37307355,0.12495509,-1,0
-5.46985322,-1.1212673,-1,0
-6.3392677,0.86852478,-1,0
-4.1326706699999995,-1.1885548,1,0
-5.27416682,-0.98994835,-1,0
-3.9063419,-0.53777124,1,0
-4.03939757,0.45433419,-1,0
-5.86684786,0.21395834,1,0
-5.77597727,0.12704115,1,0
-6.9524457,-0.89977754,1,0
-5.33663508,0.5594321,1,0
-5.026676138,-1.0933821,-1,0
-5.072348821,-1.0753323,-1,0
-3.8071444000000003,-0.40417181,-1,0
-5.82657209,-0.5064629,1,0
-5.13567972,-1.4147773,-1,0
-4.64513281,-0.22230284,1,0
-5.88838279,-1.5856016,-1,0
-3.6495610999999997,1.0959065,1,0
-5.55805292,-1.6686058,-1,0
-4.18402747,0.76158327,-1,0
-3.909989,-1.0975278,1,0
-5.92717462,-0.40566629,1,0
-5.79471432,0.27633333,1,0
-5.80367799,0.39628832,1,0
-4.8811408,-1.2796656,-1,0
-3.2941768,0.56881317,-1,0
-4.36665043,0.90144473,-1,0
-6.6949771,0.61418147,-1,0
-5.43597654,-0.9536391,-1,0
-3.800805,-0.75352406,1,0
-5.13767582,0.42452147,1,0
-4.79278112,-1.3810644,-1,0
-4.84318468,-0.93410882,-1,0
-3.9962429999999998,-0.0347404,-1,0
-5.67170933,1.3501586,-1,0
-4.69446257,-0.1606242,1,0
-3.7329914,0.77527757,-1,0
-4.999274695,-0.036641242,1,0
-5.23001172,1.9998558,1,0
-5.59911445,1.2469149,-1,0
-4.75345731,-0.89973238,-1,0
-5.82579829,-1.6739803,-1,0
-5.13678619,-1.1636584,-1,0
-4.60987764,-1.202947,-1,0
-4.74730465,-1.3046966,-1,0
-3.35961,0.047671693,-1,0
-5.6721372500000005,0.68287766,1,0
-5.57261839,-0.78913546,1,0
-4.48750093,-0.49047205,1,0
-5.21644433,-1.3815411,-1,0
-7.1396387,-1.4273546,1,0
-5.37680059,-0.61696409,1,0
-5.017547181,-1.2140037,-1,0
-4.12580879,-1.4104707,1,0
-3.6291107,1.2941766,1,0
-4.07765358,0.92969381,-1,0
-4.50228713,0.56719857,-1,0
-5.42855165,1.126169,-1,0
-4.07746215,0.1660436,1,0
-6.520326,-1.2274238,1,0
-5.000688793,2.0026863,1,0
-4.32727901,1.0673427,-1,0
-4.04274971,-0.57214969,1,0
-3.4561161,-0.2602115,-1,0
-3.107386,0.83397385,1,0
-5.46171699,-0.7066873,-1,0
-3.5583460000000002,0.89828901,-1,0
-3.6212731,0.13129571,-1,0
-5.37532326,-1.3886073,-1,0
-5.80092192,-0.23993255,1,0
-6.5491176,0.38561702,-1,0
-4.4962061,0.075191148,-1,0
-5.2873223,-1.0678853,-1,0
-3.1764104,1.430472,1,0
-3.5257739,-1.4437696,1,0
-5.88228813,-0.60771651,1,0
-3.8567065,0.60695872,-1,0
-5.61216074,-1.4175684,-1,0
-5.34658772,0.57421442,1,0
-6.3866990999999995,-0.28248618,1,0
-4.62823836,-0.80940418,-1,0
-4.37291935,-0.062879122,1,0
-6.4118528,1.1087561,-1,0
-5.92557182,0.69424661,-1,0
-3.8366183,-0.7682682,1,0
-6.0987664,0.64131718,1,0
-5.23900509,-0.84782003,-1,0
-3.8533315,-1.5596078,1,0
-3.7952017,-0.21285001,-1,0
-4.69644694,1.6073243,-1,0
-5.23776267,1.7409352,1,0
-6.6690497,0.80890056,-1,0
-6.6735919,0.87959241,-1,0
-4.44260161,-0.25457671,1,0
-4.82726873,-0.42810974,1,0
-3.9401506,0.7633211,-1,0
-4.20796056,0.9877251,-1,0
-5.060496154,1.6483325,-1,0
-5.95125592,1.3902293,-1,0
-6.5871265999999995,-0.76566083,1,0
-3.3401114,0.67197347,-1,0
-6.2856632,-0.7544734,1,0
-4.61301889,-0.000653202,1,0
-6.0257715,-0.95016308,1,0
-6.8487175,-0.34748551,1,0
-6.0713649,-0.61608719,1,0
-5.13444649,-1.0962631,-1,0
-5.068250591,-0.40350007,1,0
-3.7897258000000003,0.30640498,-1,0
-6.1466964,-0.64675159,1,0
-3.757215,-1.3317652,1,0
-4.66407805,0.61079416,1,0
-2.712094,1.2159662,1,0
-4.35678865,-0.35067471,1,0
-4.41644022,0.67857974,-1,0
-7.0522459,-1.4012819,1,0
-6.2352047,0.32339194,1,0
-4.34149382,-0.05696668,1,0
-4.16920667,1.3473636,-1,0
-5.66524807,0.3570832,1,0
-3.6740377,0.33509439,-1,0
-5.24888978,0.50492747,1,0
-3.9733618,1.6072379,-1,0
-6.5807199999999995,-1.6053284,1,0
-6.0326439999999995,0.65440706,-1,0
-4.89088643,-0.52237714,1,0
-3.5101104000000003,1.586918,1,0
-5.30162798,-0.11567205,1,0
-5.91419199,0.31667187,1,0
-3.7283288,0.49552617,-1,0
-4.18615996,0.81680429,-1,0
-6.0729526,-0.017027949,1,0
-5.62081305,-1.1164343,-1,0
-5.6602350999999995,-0.070822087,1,0
-4.3268141700000005,0.17192235,1,0
-4.57495342,0.045419968,1,0
-6.5225770999999995,-0.74014651,1,0
-6.6982972,-1.79031,1,0
-4.57738258,1.7370392,-1,0
-3.5732071000000003,0.49783909,-1,0
-6.5219839,0.93353135,-1,0
-5.2192347,-0.19525697,1,0
-5.058445772,0.54034795,1,0
-3.4968136999999997,1.4997344,1,0
-5.38088871,1.4088398,-1,0
-6.4457129,-0.20338754,1,0
-5.63350793,1.64595,-1,0
-3.8205964,1.4243896,1,0
-3.8848342000000002,-0.44715677,1,0
-3.5526144,0.39811463,-1,0
-4.16768272,-1.2944416,1,0
-5.68464163,0.98932305,-1,0
-2.4474579,1.3984766,1,0
-6.0076129,-0.21063438,1,0
-6.7367638,0.36665342,-1,0
-3.8384617,-0.35669916,1,0
-6.1657425,-0.95045296,1,0
-3.6527977,0.47185451,-1,0
-5.12152295,-0.067094856,1,0
-3.5365938,0.066503492,-1,0
-7.181168899999999,-1.8767374,1,0
-4.14377256,-1.109585,1,0
-3.6480881,0.64418438,-1,0
-4.33858228,0.01469124,1,0
-3.9261815,-1.3777358,1,0
-3.6272918,0.42776572,-1,0
-4.80381356,-1.7052971,-1,0
-4.55620404,1.9929597,-1,0
-4.51432418,1.0519843,-1,0
-3.7725413000000003,-0.099737796,-1,0
-4.32818237,2.032963,-1,0
-5.028122421,-0.32335751,1,0
-3.8306994999999997,0.51054678,-1,0
-6.2090955999999995,-0.73250579,1,0
-4.64975582,1.2192729,-1,0
-5.15152748,-1.1131449,-1,0
-4.84739234,-0.8746937,1,0
-5.033745574,-1.3642871,-1,0
-5.025532855,-1.2996304,-1,0
-5.38705961,0.10421048,1,0
-4.7634159,-1.2606819,-1,0
-6.8940728,-0.79899044,1,0
-5.067683273,-0.3938729,1,0
-5.57025434,0.50172989,1,0
-6.1087508,-0.43974273,1,0
-5.67844634,1.6023756,-1,0
-6.4024666,-0.38631274,1,0
-5.45567891,1.5484159,-1,0
-5.32538255,0.96857781,1,0
-4.05500983,0.30946213,-1,0
-6.0050664000000005,-1.2855473,-1,0
-7.1905021,-1.3004049,1,0
-3.073404,1.4080485,1,0
-3.9334888,0.087719606,-1,0
-5.75263027,-0.32138541,1,0
-4.48607432,1.2691828,-1,0
-4.13407958,1.1351186,-1,0
-3.9988744,0.284854,1,0
-4.50058957,-1.1719089,-1,0
-4.18201375,0.84490144,-1,0
-4.48658319,1.4953627,-1,0
-4.41411366,-0.2730099,1,0
-4.968327046,-0.82063107,1,0
-3.8982229999999998,-0.37432349,1,0
-6.0136692,-0.36316483,1,0
-5.16305039,-0.75873425,-1,0
-4.31106139,-0.18704653,1,0
-6.048365,0.21912176,1,0
-4.43081247,-0.85814058,-1,0
-6.3656747,0.64450296,-1,0
-4.30214264,0.78367028,-1,0
-5.24149276,0.89708835,1,0
-4.68410162,1.430955,1,0
-5.6983145,-1.2629509,-1,0
-3.8059268,0.18979708,-1,0
-5.5724091399999995,1.1601303,-1,0
-4.00903496,0.59403976,-1,0
-2.3209217,1.1710373,1,0
-6.2015432,0.45479871,-1,0
-3.6147283999999997,1.516113,1,0
-5.41136796,-1.3422847,-1,0
-5.6649603299999995,1.6092653,-1,0
-4.59279264,1.8002022,-1,0
-5.086766012,-1.3264459,-1,0
-5.58003101,-1.0916804,-1,0
-4.46474364,0.50421548,1,0
-5.13229617,0.95438816,-1,0
-5.17232866,-0.67618088,1,0
-5.10200942,-0.13016691,1,0
-3.0151164,0.41683553,-1,0
-6.3511299,1.3186808,-1,0
-4.86676365,-0.56790257,1,0
-5.17282372,1.5942389,-1,0
-3.3316673000000003,-1.7659327,1,0
-3.122123,-0.36846613,-1,0
-4.4308523399999995,1.1475759,-1,0
-6.1869232,-0.97569561,-1,0
-4.09840215,0.94651733,-1,0
-5.47385061,-0.91088677,-1,0
-5.59251151,-1.5763956,-1,0
-4.50232533,-1.0234845,-1,0
-5.4780915,-0.79649901,-1,0
-4.82896476,1.5881992,1,0
-6.3577622,-0.84838872,1,0
-5.10558449,-0.31579205,1,0
-6.3081791,-0.32036405,1,0
-5.43369124,1.9785624,-1,0
-3.7145821999999997,0.15158524,-1,0
-3.7954651999999998,-0.77832233,1,0
-3.5975341,-1.1276682,1,0
-6.7335075,0.5622169,-1,0
-6.3973286,0.55285784,-1,0
-4.27584575,0.98879508,-1,0
-5.27131127,1.588611,-1,0
-3.8852092000000003,-0.10557996,-1,0
-4.28093833,0.078094351,1,0
-4.16685716,-0.25439434,1,0
-4.78248818,-0.36819987,1,0
-3.3986004999999997,-0.18273765,-1,0
-4.62857406,-0.58863292,1,0
-6.7097161,-1.2948506,1,0
-3.6349792,-1.5232698,1,0
-5.64158982,-1.3495277,-1,0
-3.3577626,1.5338937,1,0
-5.5093125,-0.93218725,-1,0
-5.78354803,-0.006473391,1,0
-5.017179738,-1.0336138,-1,0
-5.14858762,-0.018477562,1,0
-6.5101197,-1.3889775,1,0
-4.06560596,0.31971488,-1,0
-4.71921399,-0.39982461,1,0
-5.43939737,-0.88370612,1,0
-5.34803237,0.11851696,1,0
-4.23777218,0.34356817,-1,0
-4.43718216,0.66052465,-1,0
-4.26077026,0.67334611,-1,0
-5.11350991,0.84578284,1,0
-6.8446054,0.093182607,-1,0
-5.46244234,-0.1870007,1,0
-2.4267148,0.98866753,1,0
-4.28797972,0.83714668,-1,0
-5.32210439,0.5345118,1,0
-5.46737371,1.3002155,-1,0
-5.12366707,-1.2682052,-1,0
-3.7385363,-1.3741686,1,0
-4.58629054,1.1574242,-1,0
-3.7905987000000003,1.281082,-1,0
-5.85491925,1.4420706,-1,0
-4.58363564,0.1004525,1,0
-3.9802789,0.99686807,-1,0
-3.9670408,0.033100653,-1,0
-4.64644339,1.0631483,-1,0
-4.61230706,1.7176567,-1,0
-5.26853577,0.96090912,1,0
-5.28695903,-0.72594655,1,0
-5.23467139,0.35155379,1,0
-4.59158805,-0.66386129,1,0
-5.89599199,0.20724536,1,0
-3.5562624,1.3848337,1,0
-5.61365854,-1.2178754,-1,0
-6.5045117999999995,-1.1402509,1,0
-4.88231156,-1.3683278,-1,0
-4.23730557,0.92078541,-1,0
-3.7913419,-0.2713008,-1,0
-3.9601272,0.09093081,1,0
-6.5760965,0.5877672,-1,0
-4.25561389,1.4188313,1,0
-3.6359222,-0.4119346,-1,0
-5.87418054,0.92198152,-1,0
-3.9802806,-0.62460732,1,0
-6.871004,-0.45134816,1,0
-5.53218073,-0.17865199,1,0
-6.1248475,0.49392304,-1,0
-6.1057957,-0.35089139,1,0
-6.5511748999999995,0.69467597,-1,0
-4.07201028,1.4476026,1,0
-5.054685394,-1.0584415,-1,0
-4.19828778,0.4309013,1,0
-4.58237867,-0.71081855,1,0
-5.5213501,0.72625339,1,0
-4.06724689,-1.2359438,1,0
-4.61836754,0.17481798,1,0
-6.667569,-0.21212007,1,0
-4.01906538,0.092061871,-1,0
-4.46781496,-0.043067497,1,0
-4.14927002,0.59755658,-1,0
-3.6560297999999998,0.87806241,-1,0
-5.81415839,0.22988344,1,0
-4.49938988,0.025115041,1,0
-3.3812289,-0.13053079,-1,0
-2.8226079,1.1275114,1,0
-4.94163762,-0.63751771,1,0
-5.30994546,1.4458678,-1,0
-6.4178823000000005,-1.2844274,1,0
-4.78750681,1.8068327,-1,0
-3.4393892,-0.17692354,-1,0
-5.32758408,0.23158369,1,0
-3.5909364999999998,-2.0938138,1,0
-5.56049929,-1.4059978,-1,0
-6.8846858,-0.97919796,1,0
-3.2164031,-0.50825886,-1,0
-5.58273156,-1.053767,-1,0
-6.2503578,-0.28591395,1,0
-3.9870392,0.67671389,-1,0
-5.61840025,-1.1953105,-1,0
-5.40228117,-1.1130439,-1,0
-5.24587276,-0.73890636,-1,0
-5.3570139,-0.94448289,-1,0
-6.1333847,0.92782279,-1,0
-7.4124094,0.25988449,-1,0
-4.951085399,-1.3642994,-1,0
-3.7516279,-0.002627894,-1,0
-4.15816658,-0.37182702,1,0
-6.12103,-1.1975969,-1,0
-4.08704195,-1.5953076,1,0
-5.84310118,-1.142282,-1,0
-4.1837862999999995,0.30603633,1,0
-5.30718393,0.93824069,-1,0
-6.1427129,-0.24452046,1,0
-6.8562411999999995,-0.96312847,1,0
-5.37688618,-0.97266577,-1,0
-4.960102953,-1.2770078,-1,0
-6.8301159,-0.96423687,1,0
-4.952108552,-1.0609436,-1,0
-3.0283999,0.041003118,-1,0
-5.96596408,0.48659523,1,0
-5.098679739,0.96598435,1,0
-5.020254923,-1.4154375,-1,0
-5.84251391,-1.0797396,-1,0
-4.48571027,1.5242761,-1,0
-4.38035151,-0.98624493,1,0
-4.992902596,-0.92400351,-1,0
-4.16230771,-0.11536159,1,0
-4.969880113,-0.89444011,-1,0
-6.870896,-1.0014425,1,0
-3.8877861,0.98869081,-1,0
-4.1537842000000005,1.8684321,-1,0
-4.40907493,-0.42673629,1,0
-3.9118722999999997,-0.38352619,1,0
-2.8587575,-0.45337091,-1,0
-6.2783649,0.21260698,1,0
-6.8173268,-0.70496926,1,0
-5.65232939,-1.1043033,-1,0
-8.0898387,-0.83168647,-1,0
-3.945129,0.89881696,-1,0
-4.94755731,-0.85267095,-1,0
-5.38863427,-1.3153128,-1,0
-5.87145959,-0.82542256,1,0
