X1,X2,Y,rotation_degrees
1.6411096,0.51282643,-1,0
-0.076029524,-1.1247793,-1,0
-2.1430257,-0.47579202,1,0
-0.3830773,0.67106221,1,0
-0.21410529,1.5793841,-1,0
1.389766,0.15536378,-1,0
-0.49628293,1.0287994,-1,0
0.20905544,-0.45538967,1,0
-0.61653787,-1.0220706,-1,0
2.1667577,1.4483185,1,0
0.40864536,0.21191461,1,0
-0.17738621,-1.4530084,-1,0
-0.35070485,-1.0030526,-1,0
-0.11385338,-1.4967296,-1,0
0.99610706,0.22469482,-1,0
0.95310878,0.71885384,-1,0
1.0345155,0.25249798,1,0
-0.52916224,0.36536665,1,0
-0.63882007,-1.374661,-1,0
1.7099896,0.021693282,-1,0
1.1832393,-0.78887394,-1,0
0.89693252,0.29430644,-1,0
0.17466338,-0.34472057,1,0
-1.0798486,0.98872986,-1,0
0.63711254,1.5456371,1,0
0.37348494,1.4779168,-1,0
0.46972714,-0.76455352,1,0
0.38786801,0.86327441,-1,0
0.55355571,-0.45417067,1,0
-1.7696151,-0.59214403,1,0
-0.47213744,-1.1575158,-1,0
-0.60961831,-0.30589637,1,0
-1.8584905,-1.3023342,1,0
0.93375323,0.35789142,-1,0
0.41689086,0.34841066,1,0
-1.0190881,-0.30452551,1,0
-1.3744919,-0.20495643,1,0
0.99413829,0.073436815,-1,0
-0.54300865,7.62e-05,1,0
-0.62855713,-0.11761994,1,0
1.1409868,-0.28598446,1,0
1.8476002,-0.37682105,-1,0
-2.1253473,0.67801008,-1,0
0.89561599,0.35955117,1,0
0.48425875,1.0406753,-1,0
-0.45475985,0.86823167,-1,0
0.45076505,-1.2349746,-1,0
-0.24983101,-1.2301367,-1,0
-0.71487307,0.085857,1,0
-0.024224796,-1.2795787,-1,0
0.89271282,0.6911587,-1,0
1.3495813,-0.17671312,-1,0
2.073338,1.2125656,1,0
1.045139,-0.95958753,1,0
0.5612458,1.7425871,1,0
1.6497828,0.040415204,-1,0
-1.4616264,0.082910588,1,0
-1.2337065,-1.1499028,1,0
-0.80591872,0.57471996,1,0
-1.8579531,-1.467521,1,0
-0.2845875,1.9835073,-1,0
-0.05367885,-1.516798,-1,0
0.27491187,1.1765061,-1,0
0.92624649,0.97221677,-1,0
1.6577464,1.2978592,1,0
0.92314342,0.93282464,-1,0
1.6352651,1.1151193,1,0
0.37383822,0.9661259,-1,0
-1.4435193,-0.43011741,1,0
-0.00514809,1.749641,-1,0
1.8019505,0.75654605,-1,0
1.2627313,-0.25042869,-1,0
-0.82358535,-0.47125031,1,0
0.78363793,1.3879982,-1,0
1.5149081,-0.35509548,-1,0
-0.043416177,-0.44181755,1,0
0.61366945,-0.70501003,1,0
-1.5126732,-0.2702047,1,0
-0.65201202,-1.5437262,-1,0
0.17814923,1.490901,-1,0
1.0859774,0.15476246,-1,0
0.20510764,-0.47056582,1,0
-1.2901975,1.524536,-1,0
-1.5072747,-1.1613967,1,0
0.4864801,0.99082865,-1,0
-0.10873861,-1.2496188,-1,0
1.0997332,1.5756559,1,0
-1.3130122,0.91640543,-1,0
-0.74135886,0.97909545,-1,0
-0.46071791,0.34270086,1,0
-0.60646868,-0.99659183,-1,0
-1.440293,-0.35841514,1,0
-1.8413207,-0.95812624,1,0
-0.29172953,-1.3212654,-1,0
-0.68717692,1.0120391,-1,0
-0.90081205,-1.1296418,-1,0
-0.70439016,-0.80170715,-1,0
0.1085194,1.6519515,1,0
-0.43565283,1.8555986,-1,0
-1.8716593,-1.3205916,1,0
0.75903665,0.032800947,1,0
1.2801458,0.90173669,-1,0
-1.4778754,-0.29667247,1,0
-0.56548233,-0.082244,1,0
-0.49854135,-0.76608587,-1,0
1.0077089,0.44554903,-1,0
0.51968272,1.2094736,-1,0
1.0612477,-0.45251013,1,0
1.1586566,1.0512501,-1,0
-0.85549784,-1.3283681,-1,0
-1.1181363,0.58868882,1,0
-0.027291633,0.73902416,1,0
0.25821632,0.48178973,1,0
0.52303484,-1.3834732,-1,0
0.27593876,-0.21764969,1,0
1.1960133,0.36080541,-1,0
0.8759113,-0.80745985,1,0
0.89698733,0.74243942,-1,0
-1.0783414,-1.1730694,-1,0
-0.12292792,-1.0679445,-1,0
-0.49503917,1.3083727,-1,0
-0.94451334,-0.63878768,1,0
-0.14036023,-0.69367045,1,0
1.915386,0.042861379,-1,0
0.32572743,1.448459,-1,0
1.7414568,0.96371448,1,0
0.63049781,-1.2279682,-1,0
-0.73585401,-1.1407787,-1,0
0.49063643,0.19355393,1,0
1.3566021,-1.0601579,1,0
-0.68271562,1.3762459,-1,0
-1.6299521,0.10113705,-1,0
2.0923774,1.1004852,1,0
0.67638116,0.89157584,-1,0
0.25972735,-1.1745111,-1,0
-1.2633829,-0.29591071,1,0
1.7987288,1.5313217,1,0
0.67737553,0.10790506,1,0
1.3675871,1.4510739,1,0
0.34349803,-1.1377614,-1,0
-0.044293859,-0.33473724,1,0
-0.46728798,-1.5105677,-1,0
-0.15314532,-1.2233178,-1,0
0.31428167,1.539862,-1,0
0.97368943,-1.470968,1,0
-0.37624358,1.3327806,-1,0
2.2131854,1.0218325,1,0
1.2394109,0.80902881,-1,0
-0.87830659,0.65853511,-1,0
-1.7514923,0.72173681,-1,0
-1.3105998,-0.3536322,1,0
0.30949122,-0.68866726,1,0
0.57081951,0.19735978,1,0
-0.21973713,-1.3811818,-1,0
-0.96144572,-0.10202202,1,0
-0.4164399,-0.94114228,-1,0
1.0058818,-1.1193407,1,0
-0.06013596,2.0415944,1,0
-0.94863734,1.0026627,-1,0
0.020979357,-0.90487136,-1,0
0.34685453,-0.24188189,1,0
0.6238005,0.62115167,-1,0
1.8792064,0.11576212,-1,0
-0.020194624,-1.2640409,-1,0
-1.0376892,0.98382921,-1,0
-0.40424205,0.17826249,1,0
-1.4912045,0.8851956,-1,0
-1.3598025,0.88666,-1,0
0.32818784,1.7062293,1,0
0.47741198,-1.2366045,-1,0
0.90796637,-0.5057157,1,0
0.72604119,0.28854942,-1,0
1.0635174,-0.69013866,1,0
1.4391669,0.27597727,-1,0
-0.93500849,0.32101617,1,0
0.15572631,0.15238033,1,0
-0.89707693,-0.97166782,-1,0
-0.16236789,1.8375323,-1,0
-1.9589964,-0.44156597,1,0
-0.55404682,-0.37969321,1,0
-1.0626488,0.18103692,1,0
1.0847539,-1.0228141,1,0
-0.50838605,-0.71471127,1,0
0.82881914,-0.30478044,-1,0
0.49499855,1.5434197,-1,0
0.83314179,-0.5926219,1,0
-0.067718719,1.7359329,-1,0
0.01089231,-0.37812291,1,0
-1.5295001,0.25737766,-1,0
1.0342542,0.80538516,-1,0
-0.5903235,-1.0413641,-1,0
0.60523588,1.8558773,1,0
-1.1163371,-1.3920553,-1,0
-0.48206695,0.090347253,1,0
0.26453627,-0.18236908,1,0
-0.5193045,-1.0036085,-1,0
1.0296815,-0.083514214,-1,0
0.30133828,-0.92802491,-1,0
-0.25092198,0.32673782,1,0
-0.73924419,1.3245466,-1,0
-0.48672038,-0.79742202,-1,0
-1.5684582,-0.56056283,1,0
0.67349721,2.5171122,-1,0
-0.56581653,-1.6208099,-1,0
1.2123938,-1.2364485,1,0
-0.49603934,1.4063429,-1,0
0.78108736,0.41530339,-1,0
-0.81273619,-1.2337106,-1,0
1.0154415,0.50821336,-1,0
1.4051032,-0.44671363,-1,0
-0.91388657,-0.91942389,-1,0
0.90963647,0.86421734,-1,0
-0.4482844,-0.35409145,1,0
0.74225498,1.5624237,1,0
0.6251597,1.3756991,1,0
1.0494568,-1.0524299,1,0
0.82634734,0.83977127,-1,0
2.1112781,0.94190378,1,0
-1.0836428,1.1872592,-1,0
0.30687653,0.12034283,1,0
-0.19786466,-0.5359948,1,0
-0.071470297,1.4123113,-1,0
1.4040695,0.37726459,-1,0
0.50380295,1.7776527,-1,0
0.45760189,-0.15710543,1,0
1.7924718,1.5006806,1,0
1.4579463,-0.9101734,1,0
-0.43168233,1.1333061,-1,0
0.082059798,-0.39819891,1,0
0.14106277,0.094668901,1,0
-0.25835673,-1.0581764,-1,0
0.72014298,0.98901295,-1,0
0.97774753,-1.3275665,1,0
1.7145631,-0.28882255,-1,0
0.89625957,1.5803416,1,0
1.2919879,0.62173238,-1,0
0.60436684,0.37410025,-1,0
-1.1244527,0.55937522,1,0
0.36694055,-0.45113908,1,0
-0.71417964,-1.6531546,-1,0
-0.048030647,-1.0639217,-1,0
0.18537239,0.26072138,1,0
1.4225875,-1.0997663,1,0
0.36906011,0.49002706,1,0
-0.2560664,1.5227902,-1,0
1.0362311,0.81622514,-1,0
-0.96145357,1.0012116,-1,0
-1.5217566,-0.003349444,1,0
1.2977047,0.18622648,-1,0
0.22168196,1.4738924,1,0
-0.55155332,-1.1771628,-1,0
0.59479269,0.54622944,1,0
-0.13906895,0.13242634,1,0
-1.4636186,-0.90898444,1,0
0.79606931,0.4230374,1,0
-0.50876276,-1.4075866,-1,0
-0.64253761,1.6846096,-1,0
-0.99125688,0.11407904,1,0
0.6829642,1.5985213,1,0
0.10530007,-0.20776507,1,0
-0.76965835,0.36425101,1,0
2.1979111,0.93540306,1,0
-0.21395373,0.37971437,1,0
-0.29797048,-1.2594458,-1,0
1.0832563,-0.62797037,-1,0
-1.2436657,0.099979731,1,0
1.3160966,-0.61578559,1,0
1.0136937,0.25719579,-1,0
-0.56501876,-0.85269374,-1,0
-0.86879376,1.3801561,-1,0
1.9534862,0.90208184,1,0
0.6782718,0.96093724,-1,0
-0.28225781,1.782443,1,0
0.1674952,-0.79262471,1,0
-0.1232878,1.8600426,-1,0
1.7861591,-0.1015555,-1,0
0.47812432,1.3090777,1,0
-0.85943991,1.2560741,-1,0
0.17794413,-1.2359748,-1,0
1.3827479,-1.0163971,1,0
-0.99467995,-0.50660925,1,0
2.3638194,1.3306258,1,0
1.7183325,-0.79296753,-1,0
0.36940236,1.6933362,-1,0
-1.3745636,-0.80272194,1,0
0.80484233,-0.23684258,1,0
-0.43632842,0.82062683,1,0
-1.1925185,-0.5294742,1,0
-1.5394823,0.64274203,-1,0
2.7544469,1.4719528,1,0
0.10782381,-1.2076133,-1,0
-1.947833,0.61419448,-1,0
-1.0761691,0.7204094,-1,0
0.17576372,1.2302873,-1,0
-0.20401452,-1.543048,-1,0
1.0891833,-1.5861428,1,0
0.32053014,0.39347115,1,0
-0.96372193,0.10829469,1,0
-0.48175314,-0.4852588,1,0
-0.24679332,0.7748076,1,0
1.0756232,-0.13261016,-1,0
-1.1807928,-0.75829117,1,0
-0.41165656,-0.68893372,-1,0
-0.3958632,-1.3808325,-1,0
1.3397555,1.3654163,1,0
1.4271217,0.56981754,-1,0
1.3649587,0.48228661,-1,0
0.89349825,-0.32698382,1,0
-0.14725975,1.8523957,-1,0
-0.28402346,-1.0173634,-1,0
-0.51971554,-1.5205523,-1,0
1.6177382,-1.156846,1,0
-0.52714781,0.88667031,-1,0
1.4070123,0.90039857,-1,0
-0.10155802,1.5735204,1,0
-1.4488735,-0.70079361,1,0
1.290285,-0.4986197,-1,0
0.81152267,-0.15006956,1,0
1.3730739,1.2361512,1,0
-0.77866457,0.67590478,1,0
-0.54027086,-0.60144094,1,0
-1.481624,0.94355659,-1,0
-1.1397223,0.48843444,-1,0
-0.33555916,0.18229981,1,0
-0.8892943,-0.41712927,1,0
0.85423303,1.1491148,-1,0
-0.21093689,-0.49161562,1,0
0.7336930725808231,-0.39874230501052915,1,15
-0.12947001851383652,-0.8498780973614535,1,15
-0.1479328325313718,-0.11231130030107882,1,15
-0.7923866631676004,-1.0483766071122076,-1,15
-0.4133054273958132,-0.8681459912583112,-1,15
-0.7758137004790051,-0.8527027815674965,-1,15
0.8280431744131046,-1.5132252435166118,1,15
0.5283714560224656,0.27104514359934545,1,15
-0.6166907583251245,1.4328092028663477,-1,15
-1.6086422720216518,-0.1824989957262537,1,15
-0.7372329317528996,1.1993633277879863,-1,15
1.2293569387793928,0.1815338468468322,-1,15
0.2771860785781615,-0.012656054782464819,1,15
-0.20863068891482642,1.3960009754211467,-1,15
0.8551569090293445,0.712036024582259,-1,15
0.05217686871528695,1.9080339116133311,-1,15
-0.23587314929606645,0.4526993495412257,1,15
0.9500559334156875,0.014282111673489147,-1,15
-1.7366289216337885,-0.5805528183874267,1,15
0.3486815306167688,-1.2129336320783877,-1,15
0.88948523068951,1.2889538182692197,-1,15
-0.5926945224266831,-1.170012995728533,-1,15
0.6645261487334959,-0.3676504588609923,1,15
0.19253093267518065,-0.9208242371619816,-1,15
-1.2628100759347594,-1.3080129629152486,-1,15
0.9173847605967902,1.7655004202780102,1,15
-0.9522729561561972,-0.33387176741062385,-1,15
1.3588274618456948,0.2654616813085177,-1,15
0.8492932704895004,0.8360668125237912,-1,15
-0.9759185700779651,-0.411327347070749,1,15
-0.4614373049413655,0.10312185462757843,1,15
1.5201857346969523,0.7043939205779584,-1,15
-0.49019363791744525,-0.7967383724229816,-1,15
-0.20876983260199286,-1.3984049856800334,-1,15
1.2996741262415874,-0.22633765486758353,-1,15
-1.2039871307040082,-0.6475346279107389,-1,15
2.2668539595246036,0.7217037828744753,1,15
0.7246852000290037,1.0036063247763845,-1,15
-0.2635475622323454,-1.3558339946611995,-1,15
0.5231386973658504,0.15082521651926017,1,15
0.5650370611755031,-1.012170413102084,1,15
2.1634938005514783,0.5455898228549181,1,15
-0.2820511894363615,-0.9612280313977134,-1,15
-0.7381561348640907,1.2400634017250394,-1,15
-2.0153391306154442,-0.7759947298811026,1,15
-0.615233312527246,-0.8443540376902207,-1,15
-0.04257874307626154,1.0411877623030747,1,15
2.8277132570497128,0.792985169398947,1,15
-0.26600745803731074,-0.982560852904048,-1,15
0.6525902659967807,1.4962668676787094,-1,15
-0.5583288849458569,-0.9232426826925715,-1,15
-0.49762806971900625,-1.2859663178810006,-1,15
-1.5391998404728227,-0.9100075214303438,-1,15
0.4916011103216202,0.3066088844451172,1,15
1.6429598895439226,-1.312262438020958,-1,15
-1.335314940157945,0.7874498300195383,-1,15
0.10230310942802891,-0.18414361460499046,1,15
1.0932873922500568,-0.15707836435815348,-1,15
1.1370018744741868,-1.4025344416308805,1,15
-0.260556620836163,1.4676462490357984,-1,15
-0.019727377811187784,0.6209950130352538,1,15
-1.5201523597434479,-1.0423476528305888,-1,15
0.4157323585875127,0.09393246920494734,1,15
0.909524017051861,-0.11194018696712338,-1,15
-0.23409184119907686,0.08691881562788913,1,15
-0.6704884690274571,-0.701062738218377,-1,15
1.03606741846282,1.4514470800287431,-1,15
0.4426345735202914,2.0892098414068,1,15
0.49840563086684664,-0.07633502847516847,1,15
-1.5372689902316798,0.8491681139417139,-1,15
-0.39116907347883534,0.6974167971670207,1,15
0.4408467051456315,1.6011020045702633,-1,15
-0.4410756060345298,1.5745349443806302,-1,15
-1.784334341213656,-0.27833934277991557,1,15
-1.6130358426087494,0.4275389427019508,1,15
-0.6424628123551559,0.7541685622034866,-1,15
1.09254828910751,-0.6494459904082368,-1,15
-0.1978938839923004,-0.9482735102264136,-1,15
-0.09748294378494136,-1.4725792797573702,-1,15
0.16991603790190532,0.20117595785711143,1,15
0.4198277503742517,1.550381242309211,-1,15
-1.1265922384591538,-0.8176696917364834,-1,15
0.5942196408206534,-1.5510047658359412,1,15
-0.021674730155222956,-1.1163083517301888,1,15
-0.5402477017080168,0.8538569958766973,1,15
-2.1153328570568326,-1.1183819093157519,1,15
-0.6092883028689673,-0.3912841783217944,1,15
0.6441963170509565,1.8951348794503475,-1,15
0.5163285507897915,0.2553743370472809,1,15
1.183260102511295,-0.26406560514052463,-1,15
0.46135695652300646,-0.17295728967152932,1,15
-0.8963886019479242,0.47943971409907665,1,15
-1.042216828094828,-1.2260313406386878,-1,15
1.066143556924697,0.3869641668973099,-1,15
0.11425864229402069,-1.052662590666623,-1,15
-0.12154442177685068,-1.0824068063641235,-1,15
0.49095517668570937,1.3310422135843205,-1,15
-0.6921967634305046,0.7975472177752839,1,15
-0.24636820560515166,1.1505300443077346,-1,15
0.6328645096898617,0.48782412593012137,-1,15
-1.2245109332268267,0.5097343782047461,1,15
-1.9652686668054093,-1.2720901614238431,1,15
-0.13968467870570414,0.21124477636339603,1,15
-1.3405923796674242,-1.3110134608242567,-1,15
-0.1504047331361261,-0.6667674091137378,-1,15
0.34007687520687924,1.6148471087993308,1,15
1.0696249880715578,-0.19549913553503345,-1,15
1.3385505623427878,0.08925679310617812,-1,15
0.02897489811459257,-0.17557108511477945,1,15
2.022430471352941,0.6884942492666813,1,15
0.7200462221907873,0.45674120345020525,-1,15
0.9203255942669645,-1.569021088621386,1,15
-0.30549866292938965,1.1279849265500608,-1,15
0.03850074092599811,-1.521407011807567,-1,15
0.6922521916615034,1.4291049180115136,-1,15
1.1921400936941362,0.20608879471256658,-1,15
-0.8892751784718217,-0.024553570086914497,1,15
-1.4783345602861526,-0.6484388797957659,1,15
-2.1386524300688157,-0.4018719550493055,1,15
0.8808749005413012,-0.12603316662582464,1,15
0.6896829858225005,0.9493990979712389,-1,15
-1.0266199148915267,0.5900512860755531,1,15
-0.3243248494269682,-0.34731056261031873,1,15
2.2754290614186736,0.9712028580177439,1,15
-0.4879993966020413,-1.287362992392666,-1,15
0.23971471411307504,1.4223175622856608,-1,15
0.6562266830752164,1.8725581067281463,-1,15
0.8682722249778871,1.7499514619420962,-1,15
1.4094187681378563,-0.8619706162301563,-1,15
0.7733900341677314,-1.6452691571987257,1,15
0.5429869823848021,1.4406575430975357,-1,15
0.593415833415116,-1.1979786520449855,1,15
-0.6707678573584683,-1.195820913196438,-1,15
-0.7099497961086438,-0.976515013915936,-1,15
0.3890038609149674,1.417809789223868,-1,15
-1.9125183702051296,-0.15285771191119676,1,15
0.8712170843196119,2.1540187347022415,-1,15
-0.4171822969242544,-0.956280959817672,-1,15
-0.995064967414094,0.17260070301836336,1,15
-0.2717546303529615,-0.9123759527743687,-1,15
1.0241211232106588,-0.9109764613699949,1,15
0.4956164992576564,0.1726493757453088,1,15
1.8197096573565588,0.7131532933181873,1,15
0.4731026718696568,1.6554542540543946,1,15
0.5458918759522803,-1.120696232154823,1,15
-0.819730370438587,1.3395191395692512,-1,15
1.0594122854559962,0.09937980877599227,-1,15
-0.8621143147332392,-0.5309032871205802,-1,15
1.2176077766821247,1.790357883455322,1,15
-1.1263469907550028,1.4534137243175562,-1,15
-1.9888451845912443,0.5658342169319818,-1,15
0.18298956090027432,-1.0178886066161557,-1,15
1.6401123958305814,-0.48499591210793613,-1,15
-0.9144193859607808,1.1370581284870989,-1,15
-0.6004379947981883,1.0774675550972148,-1,15
0.0830989675603525,1.4128990730170206,-1,15
2.1070823541311428,1.1781021132060034,1,15
-0.13622794998501395,-1.2159846854711824,-1,15
-1.8145691403019573,0.09457072135279787,1,15
0.042811661567309055,-1.0853546357630588,-1,15
-1.0822533551201377,-0.7919718049239455,-1,15
-0.47848941894347435,-0.879936587639213,-1,15
-1.3839075451602125,-0.34257540449325613,1,15
0.9687340951456597,1.4152016949250263,1,15
-0.1826511017263583,-1.3123879512927432,-1,15
-2.161955600933769,-1.1023560886688821,1,15
-0.3883374164506859,-0.9816575506004613,-1,15
0.748884604571578,1.541312967552087,1,15
-0.3497515818480635,-1.232333681496119,-1,15
0.5760591512164475,0.361202134847131,-1,15
-1.0415306666066886,1.5153858947944572,-1,15
-1.0350096001760547,0.14203706191043472,1,15
0.06711429734350201,0.2303783019279506,1,15
0.468964909080843,0.9917549815656558,-1,15
-0.07403226899414272,0.02001129552783315,1,15
-2.2603605285325674,-1.2360253902771992,1,15
-1.0764591980031912,-1.055011814101778,-1,15
0.9257562775487063,-0.04995309623120116,-1,15
1.8741860659951286,0.7294417779071086,1,15
-0.5163501504588074,0.3789065608550791,1,15
-1.0512871357604314,-1.0129928621466397,-1,15
1.5031248652999945,-0.8190934032133702,-1,15
0.6698905167187806,0.7726101485522077,-1,15
1.5038281929426907,0.5655777371676083,-1,15
-1.1452763167166025,0.8415718687159851,1,15
1.3373090596591668,0.4348009181880777,-1,15
-0.3890690000755923,1.3328735313194389,-1,15
-0.8646679718009443,-1.3500043437263918,-1,15
1.1762552965058426,0.15880581426308166,-1,15
-1.0237438324451253,0.41410357840803613,1,15
0.5841930646263871,-1.5337550263396278,1,15
-0.1066966786856258,0.16546689004792478,1,15
1.1230431374391217,0.27349830635961064,-1,15
1.1950085658205163,0.47239659784026355,-1,15
-0.6459454713921944,0.8784423368757671,-1,15
-1.4696226245419297,-0.0966031998683432,1,15
0.3458725851520134,-0.6480148218222129,1,15
-0.12315918249377732,-1.2701766787879483,-1,15
0.732559800399976,-1.1696359878485227,1,15
0.3468480258461227,1.2451779343923148,-1,15
1.073211504577378,-0.5751856112412183,-1,15
1.9182811799510755,0.9313353802983484,1,15
0.41400179875464377,1.9311095106979514,1,15
1.5044064128000927,-1.6018496338910237,-1,15
-0.1219503728990214,1.5393709730033016,-1,15
-0.30271288111487427,1.126326503775249,-1,15
-0.26089608734372105,1.082547735797216,-1,15
-1.0004642262337204,0.7540448405766856,1,15
-0.9889787703816204,0.2331102180401286,1,15
-1.0200698825493912,-0.36521788470655636,1,15
-1.7775091277030741,-0.7310129470495834,1,15
0.03143513956469395,0.044538481138329956,1,15
-0.026731306349474994,-1.4577726265234885,-1,15
0.9640368548961737,0.6265087083312245,-1,15
-0.5706712691426139,-1.1243279530327597,-1,15
0.9798558388155261,1.8380254457844065,-1,15
-0.6792844696277845,1.4920528249243956,-1,15
-1.2703610593038919,1.163782379256984,-1,15
0.37784487813349876,1.6753679272266542,-1,15
-1.2846133985578247,-0.33760327965572956,1,15
1.464659180885333,0.9283371300336938,-1,15
-0.8315241635966596,0.7193144350131795,-1,15
0.887581884884774,0.9023480689530576,-1,15
-0.8442048508545108,-0.958491512943407,-1,15
0.45958628959179143,0.4492600089727543,-1,15
-1.4470102377220062,0.15462478993297363,1,15
0.1961798722249134,2.0855802360537963,-1,15
-1.566154607888253,-0.6648729565195991,1,15
-0.7313814460629574,-1.1289035067149704,-1,15
0.4817543963168177,-0.9343338569752392,1,15
1.9717248871910928,0.9394965149433196,1,15
-0.28919529891108553,-1.2825943930366943,-1,15
-0.5242849748064435,-0.19247697742306574,1,15
1.1155481059659265,0.5920973317849944,-1,15
-0.2020643534675306,-0.3305797591239841,1,15
1.9797357533635194,1.2469221238098347,1,15
-0.8620628795331274,-0.5203229119898258,1,15
-0.9380497086963039,1.2897859193285914,-1,15
-0.6159655829366834,-1.3795018620917792,-1,15
0.839324356801299,-1.3687108187569557,1,15
-0.7835020102339373,0.09270625102620939,1,15
-0.8997649877547381,-0.5460335780428719,1,15
0.8033887083365175,-0.1673970246338727,1,15
-0.6065376642326711,-0.8364989308017337,-1,15
-1.104673131980587,0.8936169752141093,-1,15
0.22861649889478464,0.41668765355169124,1,15
0.829313954609587,-2.0903582768662736,1,15
-0.684366519855604,-0.06306188236508349,1,15
-0.4428038148671734,1.2561527267504298,-1,15
-0.31984514511851564,-1.0401770587497123,-1,15
-0.7354527241933158,1.4021573240225613,-1,15
0.8918714299426459,0.7182880913470786,-1,15
-0.4380563845268996,1.11123447156189,-1,15
-0.2613334931020022,-1.3659233234614732,-1,15
0.8025153760152615,-1.5015269535471727,1,15
1.0297252021600347,0.24306668283313584,-1,15
-0.783499582118452,-1.0793118456342874,-1,15
1.1980868220821816,0.09799087070941409,-1,15
2.206738407033965,0.7969433591581392,1,15
-0.6540087136641904,-0.7164284879920061,-1,15
-0.25083095627690566,-0.9616078855482313,-1,15
-0.8093097572739669,-1.1354742689134492,-1,15
-1.277468868967062,-0.19795016551149414,1,15
0.48479515872686635,2.123959235907228,1,15
-2.920565874786424,0.6173587191080773,-1,15
-0.6055900172362975,-0.787455836994728,-1,15
-1.6677747457770111,-0.4109797999469718,1,15
-0.6797290395678064,-0.06398089518740331,1,15
1.1296179709571104,-0.33737211254173743,-1,15
-0.4969955544422354,-1.0605607152204755,-1,15
-0.987132620419319,-1.494406649565592,-1,15
0.7071578274491135,0.18907255753216856,1,15
-0.4659348260274458,1.4248501999785579,-1,15
1.012592328699032,0.26871840812578174,-1,15
0.934330981874827,0.7312815624520493,-1,15
0.03602455880157463,-0.6400924947670182,1,15
1.3468577592007422,0.21407309469004857,-1,15
-0.42157866532104954,-1.337203931453291,-1,15
-0.08588465646538204,0.3788620045301607,1,15
-0.6744585992758749,1.2804786837282678,-1,15
-0.7802939011450769,0.7603788535351659,-1,15
-1.1216071224732853,-0.11362682578116758,1,15
1.1405174111396463,-0.4697338914905223,-1,15
1.3241014358444074,1.1737780478566187,-1,15
-0.1241362971615318,-1.1713431107364256,-1,15
0.1846350013641535,-0.5951838423807959,1,15
-0.829845566537683,-0.3655419735930013,1,15
-0.6182545390700601,-0.42012266317242436,1,15
1.5177256764297993,-1.2705976555324534,-1,15
1.0449745157079458,-0.26311984667437593,-1,15
0.4142288056397794,1.8061775020272064,-1,15
1.1943629937358025,0.11693676406754332,-1,15
0.631812322834548,-1.9517719795555482,1,15
0.6814492721946398,-0.9269161725957231,1,15
1.1267720828921712,1.46115238566496,1,15
-1.9268728603303682,-0.6629978087610214,1,15
-2.683083192969973,-1.3133131297860672,1,15
-0.2859080684768132,-1.4535320503062676,-1,15
-0.6508542391490789,-0.6014502475355158,-1,15
-0.49217038502410143,0.7059177739343513,1,15
1.1347573642024869,0.26289968200732533,-1,15
-1.4146993372506504,1.2815597615089795,-1,15
-0.011919746618084133,-0.8027832380686177,-1,15
0.8111847864409266,-1.8431439799763034,1,15
-0.7638408080845394,-0.9676940257744926,-1,15
0.6618906470840767,1.5920908758258905,1,15
0.6208025787200325,0.8551497194685237,-1,15
-1.2278762633359006,-0.7865041158884983,-1,15
-1.6923282445541517,-0.9485490446657483,1,15
-1.6138251081780666,0.06827221269615805,1,15
1.0641013836612185,1.4931727227230216,1,15
-0.3560044426292762,-1.1323170375394007,-1,15
-0.4155720991243333,-1.0281730740639476,-1,15
-1.8865515535324555,-0.05684577105573792,1,15
0.1890574884612283,-0.5315863026519297,1,15
-0.9367681998015607,0.8719551626348094,-1,15
1.0174629380986462,-0.9840820280349661,1,15
-1.6393481120195998,-0.24155942486068263,1,15
-1.1166181570813685,-0.017568320856745808,1,15
0.682658196983359,1.1000568867773155,-1,15
0.9169373547144936,-0.5161761876494505,1,15
-0.8663380989870283,1.1794199911731347,-1,15
0.5021001502755207,2.0309019234907466,-1,15
-0.9302738113597194,-1.509867404687801,-1,15
0.632682234732945,0.07356665099854624,1,15
0.48381497037832244,1.5721809377378742,-1,15
-2.0102052538431616,-0.8060101247435231,1,15
-0.7854357964066452,1.695597320456325,-1,15
-0.7820154330307475,0.3242492322994604,1,15
-0.9292042428908756,-0.7266758751512188,-1,15
0.17869600635892113,-0.28893767216234184,1,15
-0.1124018766544717,-1.0701120370574115,-1,15
-0.285591685013906,1.4027927717909636,-1,15
-0.04463735495563125,-1.0741443847718182,-1,15
-0.8821620811861062,0.6055584616941307,1,15
-1.9173581589894662,-0.8002203390092406,1,15
-1.7166251313432659,-0.3397421870036406,1,15
-1.3192722150114704,1.1890589252925068,-1,15
-0.8688739387610488,0.9960025262402374,-1,15
-1.2502162341650966,-0.22962316780972314,1,15
0.9811726316414403,0.4538203705370748,-1,15
0.9808595817796442,-0.1449475172164675,-1,15
-0.1528303215036424,1.0716839841121446,1,15
0.6476994051960856,0.4060447062902155,1,15
0.5842375584166039,-1.5004181144533246,1,15
-0.14924238481472873,1.8533132905288288,-1,15
0.11170864110896228,-0.5891068737727587,1,15
-1.1941182745135428,0.02517325956847133,1,15
-0.6470144471845162,1.2670334802928984,-1,15
0.10537694385284066,-1.166045289741272,-1,15
1.216541741535786,0.8582430509320076,1,15
0.40328155152551726,-0.019452062013377014,-1,15
-1.108621084503964,-0.5961068167524569,-1,15
1.110571200434645,1.6330142330339683,-1,15
